State_name,State,Age_group,Year,Deaths,Population,Crude_Rate
New York,NY,35-44,2002,725,3039792,23.9
New York,NY,35-44,2003,663,3002778,22.1
New York,NY,35-44,2004,643,2959042,21.7
New York,NY,35-44,2005,614,2908547,21.1
New York,NY,35-44,2006,679,2856800,23.8
New York,NY,35-44,2007,699,2792430,25
New York,NY,35-44,2008,656,2726256,24.1
New York,NY,35-44,2009,641,2654219,24.2
New York,NY,35-44,2010,595,2610017,22.8
New York,NY,35-44,2011,509,2560765,19.9
New York,NY,35-44,2012,474,2539594,18.7
New York,NY,35-44,2013,534,2519967,21.2
New York,NY,35-44,2014,474,2507973,18.9
New York,NY,35-44,2015,509,2495739,20.4
New York,NY,35-44,2016,482,2462561,19.6
New York,NY,35-44,2017,459,2465837,18.6
New York,NY,45-54,1999,2238,2495085,89.7
New York,NY,45-54,2000,2196,2552936,86
New York,NY,45-54,2001,2223,2638062,84.3
New York,NY,45-54,2002,2307,2655372,86.9
New York,NY,45-54,2003,2124,2690285,79
New York,NY,45-54,2004,2072,2724083,76.1
New York,NY,45-54,2005,2042,2758280,74
New York,NY,45-54,2006,2123,2788370,76.1
New York,NY,45-54,2007,2130,2813797,75.7
New York,NY,45-54,2008,2064,2841215,72.6
New York,NY,45-54,2009,2064,2869544,71.9
New York,NY,45-54,2010,1986,2878691,69
New York,NY,45-54,2011,1883,2864680,65.7
New York,NY,45-54,2012,1850,2840330,65.1
New York,NY,45-54,2013,1878,2814951,66.7
New York,NY,45-54,2014,1877,2788889,67.3
New York,NY,45-54,2015,1862,2758889,67.5
New York,NY,45-54,2016,1842,2706129,68.1
New York,NY,45-54,2017,1661,2657210,62.5
New York,NY,55-64,1999,4625,1665039,277.8
New York,NY,55-64,2000,4377,1687987,259.3
New York,NY,55-64,2001,4243,1731539,245
New York,NY,55-64,2002,4322,1821153,237.3
New York,NY,55-64,2003,4267,1888829,225.9
New York,NY,55-64,2004,4184,1953661,214.2
New York,NY,55-64,2005,4128,2017490,204.6
New York,NY,55-64,2006,4161,2079639,200.1
New York,NY,55-64,2007,4134,2133869,193.7
New York,NY,55-64,2008,4222,2178218,193.8
New York,NY,55-64,2009,4154,2244247,185.1
New York,NY,55-64,2010,4011,2303668,174.1
New York,NY,55-64,2011,4038,2389166,169
New York,NY,55-64,2012,4156,2414879,172.1
New York,NY,55-64,2013,4029,2457489,163.9
New York,NY,55-64,2014,4073,2499610,162.9
New York,NY,55-64,2015,4204,2544000,165.3
New York,NY,55-64,2016,4340,2567707,169
New York,NY,55-64,2017,4359,2600201,167.6
New York,NY,65-74,1999,9916,1275887,777.2
New York,NY,65-74,2000,9259,1276046,725.6
New York,NY,65-74,2001,8722,1267138,688.3
New York,NY,65-74,2002,8635,1260705,684.9
New York,NY,65-74,2003,8001,1256622,636.7
New York,NY,65-74,2004,7168,1254223,571.5
New York,NY,65-74,2005,7041,1250931,562.9
New York,NY,65-74,2006,6584,1246949,528
New York,NY,65-74,2007,6433,1266141,508.1
New York,NY,65-74,2008,6584,1307132,503.7
New York,NY,65-74,2009,6308,1339404,471
New York,NY,65-74,2010,5920,1360602,435.1
New York,NY,65-74,2011,5926,1397227,424.1
New York,NY,65-74,2012,5867,1481057,396.1
New York,NY,65-74,2013,6191,1544122,400.9
New York,NY,65-74,2014,6214,1601897,387.9
New York,NY,65-74,2015,6481,1660048,390.4
New York,NY,65-74,2016,6751,1713040,394.1
New York,NY,65-74,2017,6871,1784948,384.9
New York,NY,75-84,1999,18349,849253,2160.6
New York,NY,75-84,2000,17931,860818,2083
New York,NY,75-84,2001,17560,877965,2000.1
New York,NY,75-84,2002,17201,889796,1933.1
New York,NY,75-84,2003,16999,896113,1897
New York,NY,75-84,2004,16100,901855,1785.2
New York,NY,75-84,2005,15434,900498,1713.9
New York,NY,75-84,2006,14629,892722,1638.7
New York,NY,75-84,2007,14146,888341,1592.4
New York,NY,75-84,2008,13489,879321,1534
New York,NY,75-84,2009,12596,869461,1448.7
New York,NY,75-84,2010,11533,866467,1331
New York,NY,75-84,2011,11286,862848,1308
New York,NY,75-84,2012,10653,862130,1235.7
New York,NY,75-84,2013,10701,864069,1238.4
New York,NY,75-84,2014,10230,867015,1179.9
New York,NY,75-84,2015,10384,870796,1192.5
New York,NY,75-84,2016,10254,881069,1163.8
New York,NY,75-84,2017,10165,920902,1103.8
New York,NY,85+,1999,22849,304615,7500.9
New York,NY,85+,2000,22747,311488,7302.7
New York,NY,85+,2001,22828,317724,7184.9
New York,NY,85+,2002,23236,321897,7218.5
New York,NY,85+,2003,22950,328260,6991.4
New York,NY,85+,2004,22086,332146,6649.5
New York,NY,85+,2005,22503,342699,6566.4
New York,NY,85+,2006,22028,352557,6248.1
New York,NY,85+,2007,21716,363066,5981.3
New York,NY,85+,2008,22045,372816,5913.1
New York,NY,85+,2009,21252,383345,5543.8
New York,NY,85+,2010,20682,390874,5291.2
New York,NY,85+,2011,20599,404619,5091
New York,NY,85+,2012,20550,414385,4959.2
New York,NY,85+,2013,20447,424290,4819.1
New York,NY,85+,2014,20006,429182,4661.4
New York,NY,85+,2015,20750,433471,4786.9
New York,NY,85+,2016,20158,438400,4598.1
New York,NY,85+,2017,20353,456343,4460
North Carolina,NC,25-34,1999,100,1218466,8.2
North Carolina,NC,25-34,2000,105,1213415,8.7
North Carolina,NC,25-34,2001,107,1207640,8.9
North Carolina,NC,25-34,2002,104,1202111,8.7
North Carolina,NC,25-34,2003,116,1193775,9.7
North Carolina,NC,25-34,2004,96,1193778,8
North Carolina,NC,25-34,2005,106,1187065,8.9
North Carolina,NC,25-34,2006,91,1192318,7.6
North Carolina,NC,25-34,2007,108,1201650,9
North Carolina,NC,25-34,2008,113,1223875,9.2
North Carolina,NC,25-34,2009,95,1237192,7.7
North Carolina,NC,25-34,2010,96,1246593,7.7
North Carolina,NC,25-34,2011,99,1262635,7.8
North Carolina,NC,25-34,2012,94,1267434,7.4
North Carolina,NC,25-34,2013,94,1274545,7.4
North Carolina,NC,25-34,2014,113,1292250,8.7
North Carolina,NC,25-34,2015,91,1308587,7
North Carolina,NC,25-34,2016,98,1335454,7.3
North Carolina,NC,25-34,2017,110,1370247,8
North Carolina,NC,35-44,1999,437,1279369,34.2
North Carolina,NC,35-44,2000,420,1287120,32.6
North Carolina,NC,35-44,2001,460,1296653,35.5
North Carolina,NC,35-44,2002,446,1294918,34.4
North Carolina,NC,35-44,2003,462,1292975,35.7
North Carolina,NC,35-44,2004,441,1296123,34
North Carolina,NC,35-44,2005,405,1307014,31
North Carolina,NC,35-44,2006,453,1326333,34.2
North Carolina,NC,35-44,2007,436,1342822,32.5
North Carolina,NC,35-44,2008,421,1347032,31.3
North Carolina,NC,35-44,2009,413,1336480,30.9
North Carolina,NC,35-44,2010,336,1327151,25.3
North Carolina,NC,35-44,2011,350,1316460,26.6
North Carolina,NC,35-44,2012,424,1312404,32.3
North Carolina,NC,35-44,2013,414,1308964,31.6
North Carolina,NC,35-44,2014,354,1302758,27.2
North Carolina,NC,35-44,2015,351,1295812,27.1
North Carolina,NC,35-44,2016,354,1290237,27.4
North Carolina,NC,35-44,2017,330,1290678,25.6
North Carolina,NC,45-54,1999,1174,1055999,111.2
North Carolina,NC,45-54,2000,1236,1085150,113.9
North Carolina,NC,45-54,2001,1188,1138402,104.4
North Carolina,NC,45-54,2002,1157,1157208,100
North Carolina,NC,45-54,2003,1199,1182428,101.4
North Carolina,NC,45-54,2004,1215,1206025,100.7
North Carolina,NC,45-54,2005,1250,1237927,101
North Carolina,NC,45-54,2006,1212,1272402,95.3
North Carolina,NC,45-54,2007,1245,1308099,95.2
North Carolina,NC,45-54,2008,1258,1336505,94.1
North Carolina,NC,45-54,2009,1229,1357941,90.5
North Carolina,NC,45-54,2010,1205,1368646,88
North Carolina,NC,45-54,2011,1195,1369699,87.2
North Carolina,NC,45-54,2012,1247,1366362,91.3
North Carolina,NC,45-54,2013,1253,1366545,91.7
North Carolina,NC,45-54,2014,1175,1367565,85.9
North Carolina,NC,45-54,2015,1163,1372414,84.7
North Carolina,NC,45-54,2016,1097,1385750,79.2
North Carolina,NC,45-54,2017,1075,1385509,77.6
North Carolina,NC,55-64,1999,2024,709827,285.1
North Carolina,NC,55-64,2000,2075,723712,286.7
North Carolina,NC,55-64,2001,1979,752652,262.9
North Carolina,NC,55-64,2002,2011,805084,249.8
North Carolina,NC,55-64,2003,2143,850994,251.8
North Carolina,NC,55-64,2004,2039,894026,228.1
North Carolina,NC,55-64,2005,2076,940018,220.8
North Carolina,NC,55-64,2006,2194,986089,222.5
North Carolina,NC,55-64,2007,2171,1033276,210.1
North Carolina,NC,55-64,2008,2256,1068596,211.1
North Carolina,NC,55-64,2009,2242,1108180,202.3
North Carolina,NC,55-64,2010,2329,1138761,204.5
North Carolina,NC,55-64,2011,2335,1187466,196.6
North Carolina,NC,55-64,2012,2326,1199314,193.9
North Carolina,NC,55-64,2013,2447,1219917,200.6
North Carolina,NC,55-64,2014,2342,1242592,188.5
North Carolina,NC,55-64,2015,2514,1270500,197.9
North Carolina,NC,55-64,2016,2532,1300928,194.6
North Carolina,NC,55-64,2017,2542,1321678,192.3
North Carolina,NC,65-74,1999,3784,531941,711.4
