"","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14","long","lat","group","order","State_name"
"337424","Sumner",20191,"KS",0.467528052,-19.31801622,0.850051003,71.14360195,-86.3791122436523,36.3140678405762,2479,74035,"Tennessee"
"337485","Sumner",47165,"TN",0.555857932,-1.910221224,0.567438306,-7.092799742,-86.3791122436523,36.3140678405762,2479,74035,"Tennessee"
"337546","Sumter",45085,"SC",0.537440117,-4.152929512,0.611569788,25.84694932,-80.3859786987305,33.7815933227539,2327,69253,"South carolina"
"337738","Sumter",1119,"AL",0.53167249,4.405286344,0.455719277,25.28634361,-80.3859786987305,33.7815933227539,2327,69253,"South carolina"
"337930","Sumter",12119,"FL",0.236117184,-10.82345868,0.568430258,25.66883872,-80.3859786987305,33.7815933227539,2327,69253,"South carolina"
"338122","Sumter",13261,"GA",0.672387295,29.43059908,0.512295082,-30.14856557,-80.3859786987305,33.7815933227539,2327,69253,"South carolina"
"338314","Sunflower",28133,"MS",0.436427117,17.33541408,0.327320338,38.28816659,-90.5559768676758,33.3461456298828,1434,43316,"Mississippi"
"338326","Surry",51181,"VA",0.147275405,3.637702504,0.29455081,3.637702504,-80.9474716186523,36.4859504699707,1944,58188,"North carolina"
"338412","Surry",37171,"NC",0.835982897,18.17100541,0.890801447,0.735939042,-80.9474716186523,36.4859504699707,1944,58188,"North carolina"
"338498","Susquehanna",42115,"PA",0.405534351,3.401717557,0.596374046,-7.677037895,-76.1346282958984,41.6483001708984,2270,66655,"Pennsylvania"
"338506","Sussex",51183,"VA",0.509900569,24.16078865,0.424917141,-26.09476866,-75.1319580078125,38.6631889343262,288,12179,"Delaware"
"338607","Sussex",34037,"NJ",0.517566197,-7.893549942,0.786700619,13.07838023,-75.1319580078125,38.6631889343262,288,12179,"Delaware"
"338708","Sussex",10005,"DE",0.673467742,-7.634847687,1.380134599,4.993200481,-75.1319580078125,38.6631889343262,288,12179,"Delaware"
"338809","Sutter",6101,"CA",0.667730863,16.6872048,0.459064968,-25.31012969,-121.461318969727,38.7548637390137,207,9562,"California"
"338852","Sutton",48435,"TX",1.007049345,43.40382679,1.258811682,7.552870091,-100.966621398926,30.2579021453857,2710,78561,"Texas"
"338858","Suwannee",12121,"FL",0.499750125,37.47459604,0.363454636,-25.01385671,-82.8898010253906,30.3782234191895,351,14436,"Florida"
"338906","Swain",37173,"NC",1.190976601,-7.81179456,1.190976601,-12.66380537,-83.6289215087891,35.2884712219238,1945,58260,"North carolina"
"338976","Sweet Grass",30097,"MT",0,-100,1.909959072,18.76762165,NA,NA,NA,NA,NA
"338977","Sweetwater",56037,"WY",0.733170407,19.84077612,0.710953122,1.214497137,-107.509803771973,41.734245300293,3077,90866,"Wyoming"
"338999","Swift",27151,"MN",0.741839763,21.50098912,0.953793981,-14.79151412,-96.0563735961914,45.1605339050293,1356,41642,"Minnesota"
"339012","Swisher",48437,"TX",0.131908719,-74.67352592,0.791452315,1.30589632,-101.493743896484,34.3087120056152,2711,78563,"Texas"
"339019","Switzerland",18155,"IN",0.478377344,68.08585279,0.574052813,-24.36136625,-85.181640625,38.686107635498,740,25069,"Indiana"
"339044","Talbot",13263,"GA",0.156494523,7.558685446,0.156494523,7.558685446,-84.7060775756836,32.7502670288086,487,18924,"Georgia"
"339146","Talbot",24041,"MD",0.956353107,28.06934319,1.567356481,8.832589995,-84.7060775756836,32.7502670288086,487,18924,"Georgia"
"339248","Taliaferro",13265,"GA",0,-100,0.590667454,NA,-82.729377746582,33.6154365539551,488,18990,"Georgia"
"339278","Talladega",1121,"AL",0.602542977,1.662526746,0.454981432,-16.41081134,-85.9780426025391,33.3919792175293,61,2875,"Alabama"
"339355","Tallahatchie",28135,"MS",0.406476526,3.421177427,0.338730438,158.5529436,-90.2866897583008,33.7300262451172,1435,43343,"Mississippi"
"339386","Tallapoosa",1123,"AL",0.48584963,-15.31843395,0.412972185,-21.47709329,-85.8921051025391,32.6414070129395,62,2920,"Alabama"
"339413","Tama",19171,"IA",0.343819838,-23.35826027,0.859549596,27.73623288,-92.2863159179688,42.3014755249023,840,26270,"Iowa"
"339420","Taney",29213,"MO",0.995758805,5.372026554,1.641158031,6.873052573,-92.8478088378906,36.5031394958496,1556,46080,"Missouri"
"339431","Tangipahoa",22105,"LA",0.669033208,14.70000888,0.629678313,-4.345487752,-90.4929504394531,30.3667621612549,1132,35019,"Louisiana"
"339469","Taos",35055,"NM",0.78587837,-14.09825495,1.632208923,2.929605759,-105.229423522949,36.9156684875488,1791,52818,"New mexico"
"339517","Tarrant",48439,"TX",0.757700374,6.608562164,0.613254102,8.973421505,-97.0934295654297,32.538272857666,2712,78574,"Texas"
"339524","Tate",28137,"MS",0.67366331,47.73436392,0.177279818,-36.82412069,-90.2236633300781,34.5837326049805,1436,43360,"Mississippi"
"339551","Tattnall",13267,"GA",0.237868696,-14.81582167,0.158579131,-20.49476689,-81.8756713867188,31.9767742156982,489,18998,"Georgia"
"339591","Taylor",12123,"FL",0.442830573,24.44646178,0.398547516,-18.54413411,-85.6113510131836,37.4657135009766,1067,31715,"Kentucky"
"339790","Taylor",54091,"WV",0.527271662,-11.21799754,0.410100182,15.08778097,-85.6113510131836,37.4657135009766,1067,31715,"Kentucky"
"339989","Taylor",21217,"KY",0.752266698,-8.347586808,0.435522825,-11.56346096,-85.6113510131836,37.4657135009766,1067,31715,"Kentucky"
"340188","Taylor",55119,"WI",0.29211295,0.76436222,0.827653359,42.74951315,-85.6113510131836,37.4657135009766,1067,31715,"Kentucky"
"340387","Taylor",13269,"GA",0.710732054,25.85643213,0.118455342,-47.55981995,-85.6113510131836,37.4657135009766,1067,31715,"Kentucky"
"340586","Taylor",48441,"TX",0.910147029,15.09118461,0.577166409,-10.50691278,-85.6113510131836,37.4657135009766,1067,31715,"Kentucky"
"340785","Taylor",19173,"IA",0,-100,0.976721472,55.1766238,-85.6113510131836,37.4657135009766,1067,31715,"Kentucky"
"340984","Tazewell",51185,"VA",0.736444813,0.578276552,0.529319709,49.09943731,-81.4287643432617,37.2766342163086,2880,84548,"Virginia"
"341058","Tazewell",17179,"IL",0.803201014,17.90816276,0.758988114,3.539778547,-81.4287643432617,37.2766342163086,2880,84548,"Virginia"
"341132","Tehama",6103,"CA",0.539109201,-0.279068292,0.539109201,-8.364549242,-123.071334838867,40.3018531799316,208,9613,"California"
"341200","Telfair",13271,"GA",0.423780119,-14.18452597,0.302700085,-1.925172539,-83.0387725830078,31.7647819519043,491,19120,"Georgia"
"341240","Teller",8119,"CO",0.598571978,-1.932532387,0.897857967,-6.390144551,-105.223701477051,38.6517333984375,274,11651,"Colorado"
"341252","Tensas",22107,"LA",0,-100,0.621118012,9.958592133,-91.3294677734375,31.8449954986572,1133,35091,"Louisiana"
"341323","Terrebonne",22109,"LA",0.723563462,12.24177706,0.626500071,-6.702444821,-90.5216064453125,29.4901371002197,1134,35123,"Louisiana"
"341399","Terrell",48443,"TX",1.078748652,0.323624595,0,-100,-101.6484375,30.6016750335693,2714,78589,"Texas"
"341455","Terrell",13273,"GA",0.657030223,57.62155059,0.328515112,5.081033728,-101.6484375,30.6016750335693,2714,78589,"Texas"
"341511","Terry",48445,"TX",0.549493681,-31.03854306,0.627992778,-1.483632938,-102.599548339844,33.3919792175293,2715,78618,"Texas"
"341517","Teton",30099,"MT",0,0,0.824538259,-16.85905893,-111.165267944336,43.5276031494141,557,21744,"Idaho"
"341591","Teton",56039,"WY",1.003052769,-14.81273441,2.398604448,-7.405146097,-111.165267944336,43.5276031494141,557,21744,"Idaho"
"341665","Teton",16081,"ID",0.483512233,-30.64362386,2.030751378,35.93849724,-111.165267944336,43.5276031494141,557,21744,"Idaho"
"341739","Texas",40139,"OK",0.36608246,-18.1276916,1.09824738,-7.893653045,-102.020858764648,36.8411865234375,2169,62900,"Oklahoma"
"341770","Texas",29215,"MO",0.428983699,22.92766208,0.623976289,-5.339126525,-102.020858764648,36.8411865234375,2169,62900,"Oklahoma"
"341801","Thayer",31169,"NE",0.191204589,-0.382409178,1.912045889,24.52198853,-97.8325424194336,40.3362274169922,1706,50271,"Nebraska"
"341806","Thomas",20193,"KS",0.760359904,-26.31162083,0.760359904,-26.31162083,-101.384880065918,39.1444778442383,950,27403,"Kansas"
"341834","Thomas",13275,"GA",0.822972041,5.079421568,0.711759603,17.80675892,-101.384880065918,39.1444778442383,950,27403,"Kansas"
"341862","Thomas",31171,"NE",0,0,1.455604076,-52.32896652,-101.384880065918,39.1444778442383,950,27403,"Kansas"
"341890","Throckmorton",48447,"TX",0,0,2.487562189,37.14759536,-99.4711990356445,33.3862533569336,2716,78623,"Texas"
"341896","Thurston",53067,"WA",0.628171419,-11.2979368,0.643217441,-5.986436011,-96.5548477172852,42.0780181884766,1708,50284,"Nebraska"
"341960","Thurston",31173,"NE",0.43047783,-1.477973884,0.28698522,97.04405223,-96.5548477172852,42.0780181884766,1708,50284,"Nebraska"
"342024","Tift",13277,"GA",0.958136792,-9.323758985,0.737028302,-2.348663522,-83.4971389770508,31.5585174560547,494,19184,"Georgia"
"342061","Tillamook",41057,"OR",0.473522216,-0.64320101,1.933549049,-2.63033699,-123.902114868164,45.5902519226074,2205,64373,"Oregon"
"342111","Tillman",40141,"OK",0.524383849,110.1730467,0.655479811,31.35815417,-99.2133712768555,34.5321655273438,2170,62948,"Oklahoma"
"342152","Tioga",42117,"PA",0.449448834,34.25036666,0.969863273,-7.823312846,-76.2721405029297,42.3816909790039,1848,54643,"New york"
"342211","Tioga",36107,"NY",0.481251253,17.41613911,0.782033287,14.48073563,-76.2721405029297,42.3816909790039,1848,54643,"New york"
"342270","Tippah",28139,"MS",0.453741095,43.71276892,0.317618767,-11.97592904,-89.0376434326172,34.8186454772949,1437,43396,"Mississippi"
"342284","Tippecanoe",18157,"IN",0.748331276,4.606369578,0.710095371,-1.53897754,-86.6827850341797,40.5596809387207,741,25079,"Indiana"
"342293","Tipton",47167,"TN",0.40569268,12.24041201,0.438148094,11.11800789,-90.1262588500977,35.448902130127,2480,74097,"Tennessee"
"342357","Tipton",18159,"IN",0.64871878,15.65935056,0.389231268,-10.77707243,-90.1262588500977,35.448902130127,2480,74097,"Tennessee"
"342421","Tishomingo",28141,"MS",0.566426365,23.05298089,0.978372812,19.55715757,-88.1896591186523,34.996265411377,1438,43410,"Mississippi"
"342434","Titus",48449,"TX",0.584507476,3.097376895,0.707561681,49.76250538,-94.8932723999023,33.4263572692871,2717,78641,"Texas"
"342450","Todd",27153,"MN",0.247279921,-31.75348939,0.576986482,-15.6954869,-94.6067962646484,46.3350982666016,1357,41664,"Minnesota"
"342487","Todd",21219,"KY",0.399361022,-0.279552716,0.399361022,66.20074547,-94.6067962646484,46.3350982666016,1357,41664,"Minnesota"
"342524","Todd",46121,"SD",0.10119409,-3.653106659,0.10119409,NA,-94.6067962646484,46.3350982666016,1357,41664,"Minnesota"
"342561","Tolland",9013,"CT",0.442632806,20.40402749,0.627613681,2.800421478,-72.4676971435547,41.7457046508789,284,12020,"Connecticut"
"342595","Tom Green",48451,"TX",0.686059276,0.942497107,0.711786498,-0.642817751,NA,NA,NA,NA,NA
"342596","Tompkins",36109,"NY",0.70684204,1.045558485,1.002951543,2.824820981,-76.66748046875,42.628059387207,1849,54653,"New york"
"342627","Tooele",49045,"UT",0.470794506,12.24133359,0.308451573,17.65988073,-112.196594238281,40.5654106140137,2769,80362,"Utah"
"342662","Toole",30101,"MT",0.388349515,1.844660194,2.13592233,12.02912621,-111.646560668945,48.2086715698242,1615,48879,"Montana"
"342690","Toombs",13279,"GA",0.95300931,-4.420225518,0.696429881,-10.19702508,-82.3970565795898,31.9423980712891,495,19233,"Georgia"
"342715","Torrance",35057,"NM",0.448401768,5.143808853,0.448401768,-18.221482,-106.24356842041,35.0249099731445,1792,52882,"New mexico"
"342739","Towner",38095,"ND",0.432900433,-3.203463203,2.164502165,61.32756133,-99.5284957885742,48.9993515014648,2006,59809,"North dakota"
"342751","Towns",13281,"GA",0.630744278,9.791554034,0.901063255,-57.22406986,-83.8581085205078,34.9045906066895,496,19256,"Georgia"
"342782","Traill",38097,"ND",0.866122247,40.71022024,0.247463499,-66.49756661,-96.8355941772461,47.2747497558594,2007,59836,"North dakota"
"342801","Transylvania",37175,"NC",0.544711757,-18.65967895,0.847329399,-7.211781914,-82.7522964477539,35.4202499389648,1946,58293,"North carolina"
"342835","Traverse",27155,"MN",0.590493062,6.288751107,0.295246531,-46.85562445,-96.2569046020508,45.9397583007812,1358,41687,"Minnesota"
"342856","Travis",48453,"TX",0.774880662,-5.11925654,0.823527879,3.870085283,-97.5002288818359,30.2063331604004,2719,78680,"Texas"
"342883","Treasure",30103,"MT",0,0,1.445086705,-47.97687861,-107.486885070801,46.0829963684082,1616,48908,"Montana"
"342911","Trego",20195,"KS",1.033769814,2.860096485,1.378359752,37.14679531,-99.5972518920898,38.6918411254883,951,27413,"Kansas"
"342916","Trempealeau",55121,"WI",0.474431529,-9.456324059,0.84719916,-10.17492466,-91.2263412475586,44.0719146728516,3048,90151,"Wisconsin"
"342945","Treutlen",13283,"GA",0.442608439,1.888462673,0.442608439,NA,-82.729377746582,32.2976303100586,497,19286,"Georgia"
"342970","Trigg",21221,"KY",0.424268137,-32.9562061,0.56569085,-10.6082748,-87.6797332763672,36.6406517028809,1069,31787,"Kentucky"
"342990","Trimble",21223,"KY",0.227634874,101.5706806,0.113817437,-49.60732984,-85.3248748779297,38.4855766296387,1070,31811,"Kentucky"
"343015","Trinity",48455,"TX",0.35151856,-15.21372329,0.281214848,-41.86083882,-123.632827758789,40.9149169921875,209,9644,"California"
"343134","Trinity",6105,"CA",0.759301443,-30.33662364,0.911161731,25.39407745,-123.632827758789,40.9149169921875,209,9644,"California"
"343253","Tripp",46123,"SD",0.544267054,-23.31277213,0.907111756,-26.96454489,-99.8264389038086,43.6880302429199,2391,70738,"South dakota"
"343299","Troup",13285,"GA",0.762930228,-7.862997099,0.719745498,-6.260910848,-84.8722381591797,33.2086334228516,498,19302,"Georgia"
"343313","Trousdale",47169,"TN",0.499875031,96.97575606,0.374906273,-40.90727318,-86.2186889648438,36.3484420776367,2481,74147,"Tennessee"
"343339","Trumbull",39155,"OH",0.687218228,-9.812211512,0.614109906,-2.439637537,-80.5234909057617,41.4821434020996,2089,61278,"Ohio"
"343346","Tucker",54093,"WV",0.866175834,24.24426159,1.587989028,-5.091189067,-79.5437240600586,38.9783172607422,2979,88631,"West virginia"
"343385","Tulare",6107,"CA",0.497601474,7.646225319,0.449587296,-4.163998118,-118.968955993652,36.6578407287598,210,9746,"California"
"343433","Tulsa",40143,"OK",0.924399379,9.634499958,0.767156185,-3.256102216,-96.0105361938477,36.1708221435547,2171,62960,"Oklahoma"
"343449","Tunica",28143,"MS",0.943574259,-14.5908033,0.566144556,22.98924325,-90.4700393676758,34.6983222961426,1439,43428,"Mississippi"
"343491","Tuolumne",6109,"CA",0.538723041,3.741338634,0.984562798,-11.31788794,-119.822662353516,38.3996315002441,211,9822,"California"
"343561","Turner",46125,"SD",0.241779497,0.544003868,1.329787234,38.24800532,-83.5200576782227,31.8392658233643,499,19321,"Georgia"
"343592","Turner",13287,"GA",0.981233902,45.54969541,0.613271189,-9.03144037,-83.5200576782227,31.8392658233643,499,19321,"Georgia"
"343623","Tuscaloosa",1125,"AL",0.796194093,-2.848195164,0.543983542,0.841995225,-87.0609359741211,33.2487411499023,63,2932,"Alabama"
"343696","Tuscarawas",39157,"OH",0.840625943,-2.714359615,0.722076131,1.291964348,-81.4746017456055,40.691463470459,2090,61294,"Ohio"
"343719","Tuscola",26157,"MI",0.333333333,9.609803922,0.407407407,-8.902074074,-83.6919479370117,43.5848999023438,1276,40000,"Michigan"
"343739","Twiggs",13289,"GA",0.120192308,11.26201923,0.120192308,-44.36899039,-83.2564926147461,32.5841102600098,500,19358,"Georgia"
"343758","Twin Falls",16083,"ID",0.778604444,7.972617392,0.70445164,-5.738191166,NA,NA,NA,NA,NA
"343759","Tyler",48457,"TX",0.420207302,14.17557662,0.373517602,1.489401438,-94.2973937988281,31.0657730102539,2721,78721,"Texas"
"343819","Tyler",54095,"WV",0.329742801,-39.00417674,0.329742801,204.9791163,-94.2973937988281,31.0657730102539,2721,78721,"Texas"
"343879","Tyrrell",37177,"NC",0.972053463,NA,0.972053463,323.6208991,-76.0544128417969,35.9416427612305,1947,58322,"North carolina"
"343920","Uinta",56041,"WY",0.76540375,7.432070417,0.76540375,-29.93560625,-110.053733825684,41.000862121582,3079,90894,"Wyoming"
"343926","Uintah",49047,"UT",0.542490574,-0.751349445,0.461116988,-5.093477907,-109.371917724609,40.7888641357422,2770,80424,"Utah"
"343996","Ulster",36111,"NY",0.858987503,20.67981507,1.402089279,11.33686165,-74.4615936279297,42.1696929931641,1850,54689,"New york"
"344034","Umatilla",41059,"OR",0.521478391,-8.803131296,0.821328466,-0.382130113,-119.175216674805,45.9225692749023,2206,64448,"Oregon"
"344077","Unicoi",47171,"TN",0.556699883,-21.34687113,0.723709848,32.92378779,-82.6090545654297,35.9702911376953,2482,74188,"Tennessee"
"344112","Union",5139,"AR",0.671190991,17.30181222,0.696049917,21.64632378,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"344619","Union",46127,"SD",0.465766185,9.664648347,0.598842238,-29.50129749,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"345126","Union",39159,"OH",0.502082713,-3.678220768,0.483487057,-10.55834786,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"345633","Union",41061,"OR",0.700634463,-0.432057919,0.817406874,-4.957873468,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"346140","Union",17181,"IL",0.745113773,66.80303204,0.687797329,36.86402629,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"346647","Union",13291,"GA",0.818777293,24.79335621,0.86426492,8.480499187,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"347154","Union",22111,"LA",0.266205244,-33.12628481,0.177470163,-42.67967269,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"347661","Union",28145,"MS",0.533864825,11.16708326,0.462682849,56.56030893,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"348168","Union",45087,"SC",0.466350983,4.39087387,0.609843593,10.91530349,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"348675","Union",21225,"KY",0.395647873,-40.63699308,0.659413122,-1.061655127,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"349182","Union",19175,"IA",0.399488655,-16.59342708,0.958772771,0.087887504,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"349689","Union",12125,"FL",0.197498354,51.48123766,0.065832785,-49.50625412,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"350196","Union",37179,"NC",0.535302515,-3.386168981,0.439222576,1.395553127,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"350703","Union",42119,"PA",0.512546241,-8.161964612,0.80224629,15.92458885,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"351210","Union",18161,"IN",0.552028705,-17.5710737,0.276014353,3.03615788,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"351717","Union",47173,"TN",0.209281641,-19.53120913,0.209281641,0.585988594,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"352224","Union",34039,"NJ",0.661917499,10.47880304,0.797556331,12.34024006,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"352731","Union",35059,"NM",0.698161508,57.88922504,0.930882011,-39.85172379,-81.7610778808594,34.5837326049805,2328,69304,"South carolina"
"353238","Upshur",54097,"WV",0.566091141,13.80318898,0.727831467,-7.588387896,-80.1739807128906,39.0871810913086,2981,88705,"West virginia"
"353301","Upshur",48459,"TX",0.446052436,24.52509576,0.297368291,-27.36036081,-80.1739807128906,39.0871810913086,2981,88705,"West virginia"
